smiles,id
O=C(Nc1cnccn1)Nc1ccnc2c(F)cc(F)cc12,572
CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,573
COc1cc2c(cc1OC)-c1[nH]nc(Nc3cccc(F)c3)c1C2,574
O=C(Nc1cnccn1)Nc1ccnc2ccccc12,575
Cc1[nH]nc2ccc(-c3cncc(OCCN)c3)cc12,576
CCOC(=O)CC(=O)Nc1cccc2c1Cc1c(-c3csc(C#CCOc4ccccc4)c3)n[nH]c1-2,577
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,578
COCC1OC(=O)C(=CN(CCO)C(C)(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,579
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,580
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCCC1C(N)=O,581
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,582
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,583
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(Cl)c5o4)cc3)c3c(N)ncnc32)CC1,584
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,585
Cc1[nH]n(-c2ccc(C(=O)O)cc2)c(=O)c1C=c1c(C)c(C#N)c2nc3ccccc3n2c1=O,586
CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,587
COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,588
CC1CCN(C(=O)CO)CC1N(C)c1ncnc2[nH]ccc12,589
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,590
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,591
NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccc(Cl)cc5o4)cc3)c1)CNC2=O,592
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,593
Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,594
CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,595
c1ccc2c(c1)Cc1cn[nH]c1-2,596
COC1=CC(=CC(C#N)=C2Nc3ccc(C)cc3N2)C(Br)=CC1=O,597
O=C(CCC(=O)Nc1cc(C(F)(F)F)ccc1Cl)NNC=C1C=Nc2ccccc21,598
COc1ccc(-c2n[nH]c3c2C(=O)c2ccccc2-3)cc1,599
O=C(OC1OC2CC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C(O)C1O)c1cc(O)c(O)c(O)c1,600
O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,601
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,602
O=C(NCc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,603
Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,604
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,605
CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,606
COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,607
O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCc1ccccc1-3,608
Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,609
CS(=O)(=O)Nc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2,610
Oc1ccc(Nc2ncnc3scc(Cl)c23)cc1,611
O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,612
O=C(O)c1c2c(nc3ccccc13)C(=C1CCCC1)CC2,613
CSc1c[nH]c2ncnc(NCCCO)c12,614
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1,615
Cc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,616
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,617
C=C(CCC(C)C1CCC2C(CCc3cc(O)ccc3C)C(=O)CCC12C)C(C)C,618
CC(C)(O)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,619
NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1,620
CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,621
COc1cccc(C(CN)NC(=O)c2ccc(-c3ccncc3)cc2)c1,622
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,623
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,624
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,625
NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(O)c1,626
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,627
Cc1cc(C)cc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,628
c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1,629
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,630
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCOC1,631
CCc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,632
NCC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,633
CCNc1nc2cc(Cl)c(OC)cc2nc1NCC,634
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1,635
O=C1N=NC(=O)c2c(NNc3c(-c4ccccc4)[nH]n(-c4ccccc4)c3=O)cccc21,636
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)ccc(F)c12,637
Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,638
CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,639
CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21,640
CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,641
CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,642
O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,643
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,644
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1COCC3N1Cc1ccccc1,645
O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCn1cc2c2cccnc21,646
Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1C=Cc1cccc(S(=O)(=O)N2CCN(C)CC2)c1,647
CC(C)(C)Nc1ncnc2[nH]cc(-c3ccccc3)c12,648
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,649
COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,650
Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,651
Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1,652
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,653
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,654
Cc1[nH]nc2ccc(-c3cccnc3)cc12,655
CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,656
Brc1ccc2c(c1)-c1[nH]ncc1C2,657
COc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,658
O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1cccc(F)c1F,659
O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21,660
N=C(N)SCCCn1c(-c2ccc(-c3ccccc3)cc2)c(C2=CC(=O)NC2=O)c2ccccc21,661
Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1,662
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,663
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,664
CC(Nc1c(Nc2ccnc(-c3ccco3)c2)c(=O)c1=O)c1ccccc1,665
Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,666
Cc1cccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)c1,667
CC(C)n1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3=O,668
Cn1cncc1C(OCc1c(-c2ccc(OC(F)(F)F)cc2)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1,669
CC(C)C(CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,670
COc1ccc(C(=O)NCC(O)CO)cc1C=Cc1ccc(Cl)cc1,671
CS(=O)(=O)NCCOc1cncc(-c2ccc3cnccc3c2)c1,672
OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,673
Cc1ccccc1-c1cccc2c1c(Nc1ccccc1)c(C(=O)O)n2CCCOc1cccc2ccccc12,674
Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,675
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,676
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,677
Cc1cc(O)ccc1-n1cc(C(=O)NN)c(=O)c2ccc(-c3ccncc3)cc21,678
OCCNc1cc2cc(-c3ccsc3)ccc2cn1,679
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,680
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,681
CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,682
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,683
COc1cc(Nc2nccc(Nc3cc(C4CCCCC4)no3)n2)cc(OC)c1OC,684
COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,685
Cc1[nH]n(-c2ccccc2)c(=O)c1C=c1c(C)c(C#N)c2nc3ccccc3n2c1=O,686
N#Cc1ncc2nc1OCC(O)C(O)COc1ccc(Cl)cc1NC(=O)N2,687
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,688
O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(F)c2)n1,689
COC(=O)c1cc(C(=O)c2cc(C(=O)c3cc(NC(=O)CCn4c5ccccc5c5c6c(c7c8ccccc8[nH]c7c54)C(=O)NC6)cn3C)cn2C)cn1C,690
COc1ccc2c(NC(=O)Nc3cccc(Br)n3)ccnc2c1,691
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCO)c2)n1,692
COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,693
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,694
CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,695
CC(C)C(CO)NC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,696
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,697
Nc1nonc1-n1nnc(C(=O)NN=Cc2cccs2)c1-c1ccccc1,698
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4sncc34)cc2)c1,699
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,700
CC(Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,701
CC(C)Cc1cc(-c2ccc3[nH]nc(N)c3c2)on1,702
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,703
Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,704
Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,705
CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,706
CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3F)cc12,707
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)cnc(N)c34)cc2)c1,708
COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(OC(C)=O)C1O,709
O=c1[nH][nH]c2ccc(Br)cc12,710
N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCCN4CCOCC4)cc2-3)cn1,711
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CNC(C)C(N)=O,712
Nc1ncnc2scc(-c3ccccc3)c12,713
COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1,714
Cc1cccc(C2(c3cccc(C)c3)CC2C(=O)Nc2ccncc2)c1,715
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,716
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,717
CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,718
O=C1N=C(Nc2ccccc2)NC1=Cc1ccc2c(c1)OCO2,719
Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12,720
O=c1ncc(I)c2[nH]c(-c3cccc(Cl)c3)cn12,721
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,722
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,723
Cc1nccn2c(-c3ccnc(NCCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,724
FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,725
Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,726
COc1ccc(C=C2SC(Nc3ccccc3)=NC2=O)cc1O,727
Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,728
COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1CC#N,729
Cc1[nH]nc2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,730
CC(Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,731
CN(C)c1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1,732
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1,733
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cc(F)ccc1F,734
COc1ccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)cc1,735
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,736
CNC(=O)N1CCN(CCCOc2ccc3c(c2)-c2[nH]nc(-c4ccc(C#N)nc4)c2C3)CC1,737
CCCCCCCCCCCCCCCCOCC(C[N+](C)(C)C)OC.[Br-],738
NC(=O)C1CCCN(C(=O)c2cc(-c3ccc4[nH]ncc4c3)on2)C1,739
Cc1ccc(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)s1,740
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(CO)ccc4F)cc3)c12,741
COc1cc(-c2ccc3[nH]nc(C(=O)Nc4ccccc4)c3c2)ccc1O,742
O=C(NS(=O)(=O)c1ccc(NCCSc2ccc(O)cc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1,743
Cc1csc(NC(=O)c2sc3nc(-c4ccncc4)ccc3c2N)n1,744
CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,745
COc1ccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)cc1,746
NCCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O,747
CC(Oc1ccc2ncc(C=CC(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl,748
O=C1c2c(c3c4ccccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,749
CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3[nH]cnc3n2)cc1,750
Nc1[nH]c(=O)nc2sccc12,751
Cc1cccc(NC(=O)Nc2ccc(-c3csc4nc(N)nc(N)c34)cc2)c1,752
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3coc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,753
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,754
Clc1ccc2c(c1)nnc1nnnn12,755
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,756
CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,757
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,758
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,759
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,760
CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1,761
Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,762
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1CC(N)=O,763
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C)c2)c1,764
NC(=O)c1ccc(NC2CCCCC2N)nc1Nc1cccc(Cl)c1,765
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,766
c1cc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)ccc1OCCN1CCOCC1,767
NCCOc1cncc(C=Cc2ccncc2)c1,768
Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,769
O=C1Nc2ccccc2Nc2nnc(Cl)cc21,770
COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC,771
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,772
CCN(CC)CC=Cc1[nH]c(=O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,773
O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2c1CCC2,774
NC(=O)c1cc(-c2cccc(N)c2)cc2cccnc12,775
COc1ccc(CN(C)C)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)c4c(F)cccc4F)c3)nc3sccn23)n1,776
CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,777
Clc1csc2ncnc(Nc3ccccc3)c12,778
Nc1nccc2cnc(-c3ccccc3)n12,779
NCCCOc1cncc(C=Cc2ccncc2)c1,780
COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,781
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,782
Nc1ncnc2c1c(I)nn2C1CCC(O)CC1,783
CC(=O)c1cccc(-c2ccc3nccn3n2)c1,784
CN(c1ccccc1CNc1nc(N)nc2[nH]ccc12)S(C)(=O)=O,785
O=c1nc[nH]c2c1sc1c(Cl)ccc(Cl)c12,786
Cc1c(Cl)c(N2CCC(CN)C2)nc2[nH]cc(C(=O)O)c(=O)c12,787
O=c1[nH]c2cc(Br)cnc2[nH]1,788
CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,789
O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,790
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,791
COCCN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,792
O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)Nc1cccc(F)c1,793
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,794
Cc1c(Nc2c(C#N)cncc2C=Cc2cccc(S(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,795
CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,796
Cc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)n[nH]c12,797
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,798
Cc1nc2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2nc1C,799
CNC(=O)C1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,800
CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,801
CS(=O)(=O)c1cccc(-c2cnn3c(C(N)=O)cc(-c4ccccc4)nc23)c1,802
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,803
CCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,804
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,805
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1,806
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C)c1,807
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,808
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,809
COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,810
Cc1cc(=O)nc2[nH][nH]c(-c3cccc(-c4ccc(C#N)cc4)c3)c1-2,811
CCNNc1cc(C)c(C#N)c2nc3ccccc3n12,812
O=C(NCc1ccc(Cl)cc1)Nc1cccc2[nH]ncc12,813
O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Cl)cc1,814
Cc1nnc(-c2ccccc2)c(C#N)n1,815
CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl,816
C#Cc1cn(C2CCCC2)c2ncnc(N)c12,817
Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,818
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,819
O=C(OC1OC2COC(=O)c3cc(Oc4c(C(=O)O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,820
CCC1CN(c2ccc(-c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)cn2)CCN1,821
c1cnc2nc(-c3ccc4[nH]ncc4c3)cn2c1,822
CC(C)Oc1[nH][nH]c(=O)c1C=C1C=Nc2ccccc21,823
CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,824
CN1CCC(C(=O)n2nc(N)c3cc(-c4cn(Cc5ccccc5)nn4)ccc32)CC1,825
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,826
Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,827
CN(C)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,828
Cn1cc(C(CN)c2cncc(C=Cc3ccncc3)c2)c2ccccc21,829
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,830
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,831
CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,832
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,833
O=C(O)c1ccccc1Nc1ncnc(Nc2ccc3cn[nH]c3c2)n1,834
CCc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,835
Cc1[nH]nc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,836
NC(Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,837
CC(Nc1c(Nc2ccnc(-c3ccccc3F)c2)c(=O)c1=O)c1ccccc1,838
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,839
CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,840
Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,841
N#Cc1cnc(NC(=O)Nc2ccc3cc(C(=O)O)ccc3c2)cn1,842
O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1,843
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,844
Cc1[nH]nc2ncc(C#N)c(-c3ccccc3)c12,845
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,846
CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1,847
COc1cccc(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,848
